,Date,Open,High,Low,Close,Volume,target,s_moving_average,varSMA,l_moving_average,varLMA,autocorrelation,varACR,CRTDR,varSTR,delta,rsi,varRSIbinary,varRSItertiary
1572,2009-02-17,80.16,82.96,79.17,79.22,478910634.0,-1,83.24166666666666,-1,86.790980392156882,-1,-0.71312456588757889,-1,0.013192612137202443,1,-0.9399999999999977,37.277760583238731,-1,-1
1571,2009-02-18,79.79,79.94,78.28,79.03,362970111.0,-1,81.896666666666661,-1,86.616470588235302,-1,-0.11508981594055977,-1,0.4518072289156636,1,-0.7600000000000051,37.344541289144551,-1,-1
1570,2009-02-19,79.84,80.15,78.02,78.18,316869547.0,-1,81.075000000000003,-1,86.365098039215695,-1,0.34865331535232147,-1,0.07511737089202351,-1,-1.6599999999999966,41.018655163279959,-1,0
1569,2009-02-20,76.73,78.34,75.77,77.42,477163803.0,-1,80.045000000000002,-1,86.128235294117658,-1,0.69682126707443626,1,0.6420233463035023,1,0.6899999999999977,38.36938041200424,-1,-1
1568,2009-02-23,78.27,78.27,74.59,74.65,379644668.0,-1,78.543333333333351,-1,85.825098039215689,-1,0.55804713789515825,1,0.01630434782608761,-1,-3.6199999999999903,36.181520850367939,-1,-1
1567,2009-02-24,75.29,77.95,74.7,77.48,426412267.0,-1,77.663333333333341,-1,85.620000000000005,-1,0.073032271729727011,-1,0.8553846153846157,1,2.1899999999999977,36.142360400899975,-1,-1
1566,2009-02-25,77.14,78.42,75.63,76.87,462039594.0,-1,77.271666666666661,-1,85.38235294117645,-1,-0.022756993952191561,-1,0.4444444444444467,-1,-0.269999999999996,40.091913025584738,-1,0
1565,2009-02-26,77.82,79.67,75.53,75.62,363371321.0,-1,76.703333333333333,-1,85.144509803921551,-1,-0.082091452007041057,-1,0.02173913043478343,1,-2.1999999999999886,40.719367848126161,-1,0
1564,2009-02-27,74.01,75.69,73.81,73.93,470568851.0,-1,75.995000000000005,-1,84.792549019607847,-1,-0.055537181571965681,-1,0.06382978723404513,1,-0.0799999999999983,43.060200668896321,-1,0
1563,2009-03-02,72.52,73.92,70.37,70.6,426453248.0,-1,74.858333333333334,-1,84.380392156862754,-1,0.99236528378125555,1,0.06478873239436336,1,-1.9200000000000017,42.57957833815626,-1,0
1562,2009-03-03,71.61,71.7,69.64,70.07,443761154.0,-1,74.094999999999999,-1,84.003529411764688,-1,0.74977106174006447,1,0.2087378640776661,1,-1.5400000000000063,43.400400294954181,-1,0
1561,2009-03-04,71.23,72.87,70.07,71.73,462763396.0,-1,73.13666666666667,-1,83.680784313725454,-1,0.60473679348861187,1,0.5928571428571443,-1,0.5,42.157390461836563,-1,0
1560,2009-03-05,70.1,71.73,68.17,68.8,485551217.0,-1,71.791666666666671,-1,83.322745098039192,-1,0.49617586013343928,-1,0.17696629213483006,-1,-1.2999999999999972,43.630561566958868,-1,0
1559,2009-03-06,69.4,70.45,67.1,68.92,490495181.0,-1,70.674999999999997,-1,82.984705882352927,-1,0.48729010617629409,-1,0.5432835820895531,-1,-0.480000000000004,44.267053701015939,-1,0
1558,2009-03-09,67.95,70.0,67.73,68.11,379907248.0,-1,69.704999999999998,-1,82.620980392156852,-1,0.75943432971702551,1,0.16740088105726703,-1,0.1599999999999966,39.240506329113913,-1,-1
1557,2009-03-10,69.51,72.37,69.37,72.17,406230757.0,-1,69.966666666666683,1,82.336862745098031,-1,0.037391570261788784,-1,0.9333333333333323,1,2.6599999999999966,40.923076923076884,-1,0
1556,2009-03-11,73.0,73.75,71.83,72.64,356809978.0,1,70.394999999999996,1,82.052156862745093,-1,-0.45351707764135096,-1,0.42187500000000083,1,-0.35999999999999943,45.109321058688103,-1,0
1555,2009-03-12,72.62,75.75,71.97,75.5,409818582.0,1,71.023333333333326,1,81.828431372549019,-1,-0.63786405894141851,-1,0.9338624338624338,-1,2.8799999999999955,52.249550089981973,1,0
1554,2009-03-13,76.01,76.98,74.73,76.09,337474612.0,1,72.23833333333333,1,81.575882352941179,-1,-0.63989117711357602,-1,0.6044444444444442,1,0.0799999999999983,52.086076520823127,1,0
1553,2009-03-16,76.96,77.97,75.81,75.86,360821360.0,1,73.394999999999996,1,81.293921568627454,-1,-0.83835931362887273,-1,0.02314814814814687,-1,-1.0999999999999943,51.839275608375786,1,0
1552,2009-03-17,76.07,78.36,75.45,78.18,357062102.0,1,75.073333333333338,1,81.057450980392161,-1,-0.027649120678655239,-1,0.9381443298969097,1,2.1100000000000136,53.016102768228727,1,0
1551,2009-03-18,77.81,80.9,77.07,79.93,473552378.0,1,76.36666666666666,1,80.801960784313721,-1,0.95123145554384059,1,0.7467362924281996,-1,2.1200000000000045,53.867042140199167,1,0
1550,2009-03-19,80.93,81.0,78.69,78.94,428597138.0,1,77.416666666666671,1,80.529215686274512,-1,0.85497386613022963,1,0.10822510822510811,-1,-1.990000000000009,51.939487975174586,1,0
1549,2009-03-20,78.76,78.91,76.53,76.71,371165651.0,1,77.618333333333325,-1,80.200588235294106,-1,0.37909955598850853,-1,0.07563025210083738,-1,-2.0500000000000114,51.356793556429196,1,0
1548,2009-03-23,78.74,82.29,78.31,82.22,420247245.0,1,78.640000000000001,1,80.034901960784296,1,0.058262736039294834,-1,0.9824120603015057,1,3.480000000000004,56.058899956691228,1,0
1547,2009-03-24,81.24,82.36,80.51,80.6,330843985.0,1,79.430000000000007,1,79.830196078431356,1,0.056279641016958162,-1,0.04864864864864296,1,-0.6400000000000006,60.764247488498732,1,1
1546,2009-03-25,81.23,82.7,79.06,81.45,441995020.0,1,79.974999999999994,1,79.680392156862737,1,0.42218142062206471,-1,0.6565934065934066,-1,0.21999999999999886,57.629524485450681,1,0
1545,2009-03-26,82.25,83.3,81.32,83.11,422025298.0,1,80.504999999999995,1,79.605098039215676,1,0.46397192894706185,-1,0.9040404040404054,-1,0.8599999999999994,54.82356053841319,1,0
1544,2009-03-27,82.05,82.53,81.31,81.61,322343625.0,1,80.950000000000003,1,79.497254901960773,1,-0.051096867807974559,-1,0.24590163934426018,1,-0.4399999999999977,58.211890297432987,1,0
1543,2009-03-30,79.8,79.87,77.96,78.79,324108478.0,-1,81.296666666666667,-1,79.38784313725489,-1,-0.61425038617710681,-1,0.4345549738219936,-1,-1.009999999999991,56.370932090998735,1,0
1542,2009-03-31,79.56,81.08,79.05,79.52,364238267.0,1,80.846666666666678,-1,79.292156862745088,1,-0.72100237763208519,-1,0.23152709359605841,1,-0.04000000000000625,60.220874050931783,1,1
1541,2009-04-01,78.53,81.42,78.33,81.06,377018284.0,1,80.923333333333332,1,79.213725490196069,1,-0.66148174023447059,-1,0.8834951456310682,-1,2.530000000000001,62.967335694608408,1,1
1540,2009-04-02,83.08,84.61,81.13,83.43,476230899.0,1,81.25333333333333,1,79.269803921568624,1,0.018044246008948668,-1,0.6609195402298875,-1,0.3500000000000085,62.767526347973096,1,1
1539,2009-04-03,83.49,84.28,82.67,84.26,283990622.0,1,81.445000000000007,1,79.273921568627458,1,0.38083143295133365,-1,0.9875776397515552,1,0.7700000000000102,62.755453501722151,1,1
1538,2009-04-06,83.34,84.27,82.29,83.6,264866540.0,1,81.776666666666657,1,79.290588235294123,1,0.096226264129609856,-1,0.661616161616159,1,0.2599999999999909,59.846982147917252,1,0
1537,2009-04-07,82.25,82.65,81.51,81.65,259071910.0,-1,82.25333333333333,-1,79.261960784313729,1,0.14404416423383523,-1,0.12280701754386009,1,-0.5999999999999943,62.539827036868473,1,1
1536,2009-04-08,82.06,82.94,81.54,82.53,230402749.0,1,82.754999999999995,-1,79.239411764705892,1,0.34539841844995911,-1,0.7071428571428579,-1,0.46999999999999886,59.512975033821199,1,0
1535,2009-04-09,84.67,85.82,84.33,85.81,269653423.0,1,83.546666666666667,1,79.26450980392157,1,0.73454445412020564,1,0.993288590604033,1,1.1400000000000006,57.45415228510835,1,0
1534,2009-04-10,,,,85.81,0.0,1,83.943333333333342,1,79.233529411764707,1,0.8207579843471744,1,,-1,,54.934147738118,1,0
1533,2009-04-13,84.92,86.54,84.58,85.83,224847431.0,1,84.204999999999998,1,79.258627450980384,1,0.97972525133586563,1,0.6377551020408138,1,0.9099999999999966,56.318223866790035,1,0
1532,2009-04-14,85.03,85.76,84.08,84.35,276598725.0,1,84.329999999999998,1,79.288431372549013,1,0.92951625683903039,1,0.1607142857142827,-1,-0.6800000000000068,57.662436067437,1,0
1531,2009-04-15,83.84,85.42,83.61,85.25,250726037.0,1,84.930000000000007,1,79.340784313725479,1,0.93353085660295876,1,0.9060773480662975,1,1.4099999999999966,56.509048453006386,1,0
1530,2009-04-16,85.93,87.15,84.77,86.5,335202868.0,1,85.591666666666654,1,79.394901960784296,1,0.95872680887710959,1,0.7268907563025198,-1,0.5699999999999932,53.717125698902414,1,0
1529,2009-04-17,86.83,87.65,86.14,87.08,262648937.0,1,85.803333333333342,1,79.468431372549006,1,0.96649907803420487,1,0.6225165562913871,-1,0.25,56.592465753424619,1,0
1528,2009-04-20,85.54,87.05,83.34,83.43,293690096.0,-1,85.40666666666668,-1,79.446078431372527,1,0.34224811358596879,-1,0.024258760107817672,1,-2.1099999999999994,56.323797930614745,1,0
1527,2009-04-21,82.82,85.13,82.75,85.06,300478349.0,-1,85.278333333333336,-1,79.408431372549003,1,0.15200822803213065,-1,0.9705882352941204,-1,2.240000000000009,53.88767510602753,1,0
1526,2009-04-22,84.29,86.34,84.07,84.54,340395130.0,-1,85.310000000000002,-1,79.358235294117634,1,0.20638099216602387,-1,0.20704845814978456,-1,0.25,51.785462244177872,1,0
1525,2009-04-23,84.71,85.42,83.63,85.37,324903639.0,1,85.329999999999998,1,79.402549019607832,1,0.1214759242172696,-1,0.9720670391061469,1,0.6600000000000108,52.667313288069892,1,0
1524,2009-04-24,86.03,87.31,85.69,86.66,287702994.0,1,85.356666666666669,1,79.462549019607835,1,0.49788945082782471,-1,0.5987654320987631,1,0.6299999999999955,52.210408505875819,1,0
1523,2009-04-27,85.68,87.01,85.54,85.84,289581577.0,-1,85.15000000000002,1,79.505294117647054,1,0.35994966561695846,-1,0.20408163265305945,1,0.1599999999999966,48.611111111111136,-1,0
1522,2009-04-28,84.97,86.59,84.76,85.57,247927845.0,-1,85.506666666666661,1,79.560392156862747,1,0.28158129138979104,-1,0.442622950819666,-1,0.5999999999999943,49.034175334323876,-1,0
1521,2009-04-29,86.52,88.36,86.3,87.39,311505611.0,1,85.895000000000024,1,79.720588235294102,1,-0.050903455250561877,-1,0.5291262135922341,-1,0.8700000000000045,42.277644230769248,-1,0
1520,2009-04-30,88.55,89.02,86.92,87.42,301419716.0,1,86.375,1,79.885098039215677,1,0.26458288587846612,-1,0.23809523809523875,-1,-1.1299999999999955,38.960162052667144,-1,-1
1519,2009-05-01,87.44,88.21,86.72,87.89,236110289.0,1,86.795000000000002,1,80.07549019607842,1,0.64968097986025397,1,0.7852348993288629,1,0.45000000000000284,39.165545087483203,-1,-1
1518,2009-05-04,88.55,90.94,88.38,90.88,287119943.0,1,87.498333333333335,1,80.339411764705872,1,0.41627748936666364,-1,0.9765624999999991,1,2.3299999999999983,42.199488491048591,-1,0
1517,2009-05-05,90.57,90.93,89.84,90.57,243036257.0,1,88.286666666666676,1,80.65156862745097,1,0.24149405086075804,-1,0.6697247706421904,1,0.0,48.830188679245296,-1,0
1516,2009-05-06,91.68,92.2,90.61,92.14,291940993.0,1,89.381666666666661,1,80.939019607843122,1,0.43845153016327265,-1,0.9622641509433949,1,0.45999999999999375,46.079779917469025,-1,0
1515,2009-05-07,93.01,93.15,90.28,90.86,317800496.0,1,89.959999999999994,1,81.213333333333324,1,0.1996356895446349,-1,0.20209059233449386,-1,-2.1500000000000057,41.52215799614639,-1,0
1514,2009-05-08,92.03,93.22,90.91,92.98,299081637.0,1,90.886666666666656,1,81.553725490196072,1,0.774589912198832,1,0.8961038961038984,1,0.9500000000000028,41.163166397415146,-1,0
1513,2009-05-11,91.7,92.11,91.04,91.24,247923537.0,1,91.444999999999993,-1,81.893137254901944,1,0.18099655976048784,-1,0.18691588785045785,1,-0.46000000000000796,43.832788577326617,-1,0
1512,2009-05-12,91.63,91.83,89.85,90.97,282431248.0,1,91.459999999999994,-1,82.292549019607847,1,-0.45464602516444785,-1,0.5656565656565669,1,-0.6599999999999966,45.135444486837038,-1,0
1511,2009-05-13,89.74,90.01,88.5,88.68,269619034.0,1,91.145000000000024,-1,82.657450980392156,1,-0.69458797449077769,-1,0.11920529801324915,1,-1.059999999999988,43.863552094920301,-1,0
1510,2009-05-14,88.72,90.12,88.5,89.44,260098610.0,-1,90.694999999999993,-1,83.004705882352923,1,-0.90687918400745327,-1,0.5802469135802438,1,0.7199999999999989,42.389649923896513,-1,0
1509,2009-05-15,89.37,90.0,88.15,88.71,271502644.0,-1,90.336666666666659,-1,83.395098039215668,1,-0.80623789301776116,-1,0.30270270270269717,1,-0.6600000000000108,44.145131819368316,-1,0
1508,2009-05-18,89.55,91.34,88.57,91.23,242217264.0,-1,90.045000000000002,1,83.832549019607811,1,-0.7346960809599109,-1,0.9602888086642603,1,1.6800000000000068,47.292970097049135,-1,0
1507,2009-05-19,91.18,91.97,90.81,91.12,206102165.0,-1,90.02500000000002,1,84.283725490196048,1,-0.70193643234405423,-1,0.2672413793103476,-1,-0.060000000000002274,54.440285811500516,1,0
1506,2009-05-20,91.95,92.8,90.41,90.51,285898129.0,-1,89.948333333333338,1,84.643333333333302,1,-0.49849891981709876,-1,0.041841004184103976,-1,-1.4399999999999977,48.995983935742977,-1,0
1505,2009-05-21,89.46,89.8,88.26,89.21,258988348.0,-1,90.036666666666676,-1,84.968235294117648,1,-0.2592968729332838,-1,0.6168831168831127,1,-0.25,52.347663345626678,1,0
1504,2009-05-22,89.46,90.0,88.68,89.02,166811890.0,-1,89.966666666666654,-1,85.23333333333332,1,0.7514466459628758,1,0.25757575757575074,-1,-0.4399999999999977,53.948462177888587,1,0
1503,2009-05-25,,,,89.02,0.0,1,90.018333333333331,-1,85.486862745098037,1,0.14600617494997711,-1,,1,,54.730343199564174,1,0
1502,2009-05-26,88.36,91.56,88.32,91.3,236318435.0,1,90.029999999999987,1,85.789607843137262,1,0.21571227218822622,-1,0.9197530864197517,1,2.9399999999999977,61.800909137341023,1,1
1501,2009-05-27,91.44,91.75,89.53,89.67,246313516.0,1,89.788333333333341,-1,86.014901960784314,1,0.50905396296503591,1,0.06306306306306335,-1,-1.769999999999996,60.747663551401885,1,1
1500,2009-05-28,90.46,91.34,89.1,90.92,289094940.0,-1,89.856666666666669,1,86.230392156862749,1,0.12950722961616756,-1,0.8125,-1,0.46000000000000796,59.784560143626599,1,0
1499,2009-05-29,91.42,93.7,90.68,92.53,258641403.0,1,90.410000000000011,1,86.496862745098028,1,-0.67010503164005386,-1,0.6125827814569526,-1,1.1099999999999994,60.251665433012597,1,1
1498,2009-06-01,93.67,95.17,93.43,94.77,276246736.0,1,91.368333333333339,1,86.850980392156856,1,-0.60179305688708395,-1,0.7701149425287317,-1,1.0999999999999943,61.606291706387026,1,1
1497,2009-06-02,94.4,95.37,87.53,94.85,230874413.0,1,92.339999999999989,1,87.098627450980402,1,0.068089113798006085,-1,0.9336734693877539,-1,0.44999999999998863,57.407994923857842,1,0
1496,2009-06-03,94.04,94.13,92.76,93.65,235403909.0,-1,92.731666666666669,1,87.354509803921573,1,0.49803737652768842,-1,0.6496350364963553,1,-0.39000000000000057,56.361937392929406,1,0
1495,2009-06-04,94.0,94.67,93.3,94.53,210102279.0,1,93.541666666666643,1,87.610980392156861,1,0.57157976873181771,1,0.8978102189781021,1,0.5300000000000011,56.535677352637009,1,0
1494,2009-06-05,95.49,95.67,93.8,94.55,284257858.0,1,94.146666666666647,1,87.835294117647067,1,0.27515037162389222,-1,0.4010695187165766,1,-0.9399999999999977,59.909046079666879,1,0
1493,2009-06-08,93.84,95.1,93.04,94.16,238565101.0,1,94.418333333333337,-1,88.081372549019605,1,0.18688905247755117,-1,0.5436893203883479,1,0.3199999999999932,58.326688688916718,1,0
1492,2009-06-09,94.69,95.14,94.02,94.64,225125447.0,1,94.396666666666661,1,88.392156862745097,1,0.52018397743298472,1,0.5535714285714304,-1,-0.04999999999999716,59.57880039560186,1,0
1491,2009-06-10,95.48,95.49,93.19,94.4,296100341.0,1,94.321666666666658,1,88.683921568627454,1,-0.33918346441390634,-1,0.5260869565217432,-1,-1.0799999999999983,58.296806512210409,1,0
1490,2009-06-11,94.58,96.11,94.56,94.82,275414130.0,1,94.516666666666652,1,88.953725490196078,1,-0.016647125284204856,-1,0.1677419354838654,-1,0.23999999999999488,57.426337943475609,1,0
1489,2009-06-12,94.4,95.14,94.0,95.08,184372990.0,1,94.608333333333334,1,89.182156862745117,1,0.14420644204601923,-1,0.9473684210526296,1,0.6799999999999926,57.323688969258527,1,0
1488,2009-06-15,93.96,94.02,92.4,92.9,224190426.0,-1,94.333333333333329,-1,89.351568627450973,1,0.39011179743489988,-1,0.3086419753086438,1,-1.059999999999988,55.974102413184248,1,0
1487,2009-06-16,93.23,93.29,91.58,91.64,227318999.0,-1,93.913333333333341,-1,89.509215686274501,1,-0.1850626244295554,-1,0.03508771929824678,1,-1.5900000000000034,51.341201716738155,1,0
1486,2009-06-17,91.6,92.33,90.83,91.55,223445332.0,-1,93.398333333333326,-1,89.703333333333333,1,0.15155126521882978,-1,0.47999999999999926,-1,-0.04999999999999716,51.368760064412221,1,0
1485,2009-06-18,91.69,92.67,91.25,92.22,211725057.0,-1,93.034999999999982,-1,89.893333333333345,1,-0.093069244962893691,-1,0.6830985915492942,-1,0.5300000000000011,52.315394242803499,1,0
1484,2009-06-19,92.58,92.7,91.52,92.04,215655554.0,-1,92.571666666666658,-1,90.01549019607846,1,-0.33601380694223271,-1,0.440677966101701,-1,-0.539999999999992,51.382913337430871,1,0
1483,2009-06-22,91.14,91.19,89.25,89.28,251913590.0,-1,91.605000000000018,-1,90.083529411764744,-1,0.98402638098033046,1,0.0154639175257738,1,-1.8599999999999994,47.258338044092703,-1,0
1482,2009-06-23,89.47,89.88,88.85,89.35,188309715.0,-1,91.013333333333335,-1,90.152549019607889,-1,0.94114160129894409,1,0.48543689320388295,1,-0.12000000000000455,49.318888769709304,-1,0
1481,2009-06-24,90.16,91.08,89.6,90.12,211577613.0,-1,90.760000000000005,-1,90.265686274509832,-1,0.87404163936695822,1,0.3513513513513573,1,-0.03999999999999204,43.230309072781623,-1,0
1480,2009-06-25,89.67,92.17,89.57,92.08,278993994.0,-1,90.848333333333343,1,90.399607843137275,1,0.53538298834511666,1,0.9653846153846142,1,2.4099999999999966,52.733729259780809,1,0
1479,2009-06-26,91.77,92.24,91.27,91.84,167578971.0,1,90.784999999999982,1,90.504313725490221,1,-0.042541009276475257,-1,0.5876288659793898,1,0.07000000000000739,51.458752515090538,1,0
1478,2009-06-29,92.11,92.82,91.6,92.7,168481226.0,1,90.894999999999996,1,90.614509803921592,1,-0.39391338716004992,-1,0.901639344262303,1,0.5900000000000034,49.647795460474825,-1,0
1477,2009-06-30,92.72,93.06,91.27,91.95,228888184.0,-1,91.339999999999989,1,90.781568627450994,1,-0.42212864942996442,-1,0.37988826815642707,1,-0.769999999999996,47.753846153846162,-1,0
1476,2009-07-01,92.34,93.23,92.21,92.33,173041091.0,1,91.836666666666659,1,90.92411764705885,1,-0.56977726724922917,-1,0.11764705882353269,-1,-0.010000000000005116,50.656701255351607,1,0
1475,2009-07-02,91.13,92.36,89.76,89.81,212309828.0,1,91.785000000000011,-1,91.027450980392189,-1,-0.72167338893837185,-1,0.01923076923076818,-1,-1.3199999999999932,48.061962134251338,-1,0
1474,2009-07-03,,,,89.81,0.0,-1,91.40666666666668,-1,91.114509803921592,-1,-0.95318407869907606,-1,,1,,48.801675327697239,-1,0
1473,2009-07-06,88.94,89.93,88.66,89.8,174499587.0,1,91.066666666666663,-1,91.176078431372574,-1,-0.93133704702002396,-1,0.8976377952755837,1,0.8599999999999994,50.176056338028218,1,0
1472,2009-07-07,89.71,89.82,88.0,88.06,197088848.0,-1,90.293333333333337,-1,91.219607843137283,-1,-0.75846638357728935,-1,0.03296703296703434,-1,-1.6499999999999915,49.63099630996318,-1,0
1471,2009-07-08,88.59,88.8,87.0,88.0,248050486.0,-1,89.634999999999991,-1,91.267254901960825,-1,0.094120080545918472,-1,0.5555555555555565,1,-0.5900000000000034,48.334485141672488,-1,0
1470,2009-07-09,88.61,88.9,87.91,88.17,163777534.0,-1,88.941666666666663,-1,91.28254901960787,-1,0.38645118391456601,-1,0.26262626262626537,-1,-0.4399999999999977,49.878761945514263,-1,0
1469,2009-07-10,87.7,88.49,87.35,87.96,173520274.0,-1,88.63333333333334,-1,91.293137254901993,-1,0.52577660911341662,1,0.5350877192982448,1,0.2599999999999909,49.971526195899827,-1,0
1468,2009-07-13,88.31,90.17,87.59,90.1,217413403.0,-1,88.681666666666672,1,91.336470588235315,-1,-0.42702337475640972,-1,0.9728682170542606,1,1.789999999999992,54.631721644826087,1,0
1467,2009-07-14,90.38,90.69,89.73,90.61,181555369.0,-1,88.816666666666663,1,91.331176470588247,-1,-0.68135072729191459,-1,0.9166666666666679,1,0.23000000000000398,52.95966474594033,1,0
1466,2009-07-15,91.81,93.51,90.68,93.26,220877822.0,1,89.683333333333337,1,91.383921568627443,1,-0.82338197378497791,-1,0.9116607773851589,-1,1.4500000000000028,57.528735632183995,1,0
1465,2009-07-16,93.0,94.51,92.82,94.12,231174490.0,1,90.703333333333333,1,91.422745098039229,1,-0.78513255696602158,-1,0.7692307692307705,-1,1.1200000000000045,55.915915915916003,1,0
1464,2009-07-17,94.06,94.32,93.54,94.13,138561667.0,1,91.696666666666673,1,91.486862745098037,1,-0.66996318859963244,-1,0.7564102564102553,1,0.06999999999999318,54.663372452131014,1,0
